Anio,Idestado,Nomestado,Idddr,Nomddr,Idcader,Nomcader,Idmunicipio,Nommunicipio,Idciclo,Nomcicloproductivo,Idmodalidad,Nommodalidad,Idunidadmedida,Nomunidad,Idcultivo,Nomcultivo,Sembrada,Cosechada,Siniestrada,Volumenproduccion,Rendimiento,Preciomediorural,Valorproduccion
2025,28,Tamaulipas,160,Victoria,3,Victoria,41,Victoria,3,Perennes,1,Riego,200201,Tonelada,8680000,Sábila,46,46,0,1058,23,900,952200
2025,28,Tamaulipas,160,Victoria,3,Victoria,41,Victoria,3,Perennes,1,Riego,200201,Tonelada,9000000,Toronja (pomelo),146.21,146.21,0,3233,22.11,8719.99,28191720.93
2025,28,Tamaulipas,160,Victoria,3,Victoria,41,Victoria,3,Perennes,1,Riego,200201,Tonelada,15050000,Pastos y praderas,846,846,0,16150.47,19.09,885.76,14305401.52
2025,28,Tamaulipas,160,Victoria,3,Victoria,41,Victoria,3,Perennes,2,Temporal,200201,Tonelada,7130000,Henequén,247,0,0,0,,,0
2025,28,Tamaulipas,160,Victoria,3,Victoria,41,Victoria,3,Perennes,2,Temporal,200201,Tonelada,7850000,Naranja,25.1,25.1,0,326.93,13.03,6757.19,2209127.58
2025,28,Tamaulipas,160,Victoria,3,Victoria,41,Victoria,3,Perennes,2,Temporal,200201,Tonelada,8680000,Sábila,479,479,0,9244.7,19.3,755.44,6983816.17
2025,28,Tamaulipas,160,Victoria,3,Victoria,41,Victoria,3,Perennes,2,Temporal,200201,Tonelada,15050000,Pastos y praderas,214.54,214.54,0,2357.41,10.99,894.39,2108441.96
2025,28,Tamaulipas,160,Victoria,4,Llera,19,Llera,1,Otoño-Invierno,2,Temporal,200201,Tonelada,5870000,Cártamo,30,0,30,0,,,0
2025,28,Tamaulipas,160,Victoria,4,Llera,19,Llera,2,Primavera-Verano,1,Riego,200201,Tonelada,6120000,Chile verde,19,19,0,412.68,21.72,14663.18,6051200.6
2025,28,Tamaulipas,160,Victoria,4,Llera,19,Llera,2,Primavera-Verano,1,Riego,200201,Tonelada,6610000,Elote,8,8,0,96,12,3033.33,291199.68
2025,28,Tamaulipas,160,Victoria,4,Llera,19,Llera,2,Primavera-Verano,1,Riego,200201,Tonelada,7490000,Maíz grano,128,128,0,407.5,3.18,5798.45,2362870.16
2025,28,Tamaulipas,160,Victoria,4,Llera,19,Llera,2,Primavera-Verano,1,Riego,200201,Tonelada,8810000,Sorgo grano,216,216,0,756,3.5,3678.23,2780741.88
2025,28,Tamaulipas,160,Victoria,4,Llera,19,Llera,2,Primavera-Verano,1,Riego,200201,Tonelada,8970000,Tomate rojo (jitomate),27,27,0,758.43,28.09,5400,4095522
2025,28,Tamaulipas,160,Victoria,4,Llera,19,Llera,2,Primavera-Verano,1,Riego,200201,Tonelada,8980000,Tomate verde,9,9,0,182.88,20.32,7758.37,1418850.71
2025,28,Tamaulipas,160,Victoria,4,Llera,19,Llera,2,Primavera-Verano,2,Temporal,200201,Tonelada,7490000,Maíz grano,540,540,0,1179.14,2.18,5250.02,6190510.67
2025,28,Tamaulipas,160,Victoria,4,Llera,19,Llera,2,Primavera-Verano,2,Temporal,200201,Tonelada,8810000,Sorgo grano,4590,4590,0,9180,2,3718.12,34132341.6
2025,28,Tamaulipas,160,Victoria,4,Llera,19,Llera,3,Perennes,1,Riego,200201,Tonelada,7390000,Limón,529.5,328,0,6140,18.72,8571.01,52625991.4
2025,28,Tamaulipas,160,Victoria,4,Llera,19,Llera,3,Perennes,1,Riego,200201,Tonelada,7550000,Mandarina,66.33,66.33,0,916.95,13.82,9326.78,8552190.86
2025,28,Tamaulipas,160,Victoria,4,Llera,19,Llera,3,Perennes,1,Riego,200201,Tonelada,7850000,Naranja,4851.27,3500,0,73226.4,20.92,7669.87,561637077.2
2025,28,Tamaulipas,160,Victoria,4,Llera,19,Llera,3,Perennes,1,Riego,200201,Tonelada,8130000,Papaya,82,72,0,1244.95,17.29,12788.26,15920744.96
2025,28,Tamaulipas,160,Victoria,4,Llera,19,Llera,3,Perennes,1,Riego,200201,Tonelada,9000000,Toronja (pomelo),73.7,73.7,0,1769.28,24.01,9000,15923520
2025,28,Tamaulipas,160,Victoria,4,Llera,19,Llera,3,Perennes,2,Temporal,200201,Tonelada,5050000,Agave,150,100,0,7280,72.8,4000,29120000
2025,28,Tamaulipas,160,Victoria,4,Llera,19,Llera,3,Perennes,2,Temporal,200201,Tonelada,7390000,Limón,49.98,40,0,472,11.8,7927.97,3742001.84
2025,28,Tamaulipas,160,Victoria,4,Llera,19,Llera,3,Perennes,2,Temporal,200201,Tonelada,7550000,Mandarina,4.39,4.39,0,50.49,11.5,9744.5,491999.81
2025,28,Tamaulipas,160,Victoria,4,Llera,19,Llera,3,Perennes,2,Temporal,200201,Tonelada,7560000,Mango,180.5,115.5,0,1166.33,10.1,6823.79,7958795
2025,28,Tamaulipas,160,Victoria,4,Llera,19,Llera,3,Perennes,2,Temporal,200201,Tonelada,7850000,Naranja,79.6,65,0,962,14.8,8087.28,7779963.36
2025,28,Tamaulipas,160,Victoria,4,Llera,19,Llera,3,Perennes,2,Temporal,200201,Tonelada,7920000,Nopalitos,237.48,180,0,3330,18.5,4000,13320000
2025,28,Tamaulipas,160,Victoria,4,Llera,19,Llera,3,Perennes,2,Temporal,200201,Tonelada,8680000,Sábila,45,25,0,550,22,700,385000
2025,28,Tamaulipas,160,Victoria,4,Llera,19,Llera,3,Perennes,2,Temporal,200201,Tonelada,9000000,Toronja (pomelo),2.6,2.6,0,41.6,16,3500,145600
2025,28,Tamaulipas,160,Victoria,4,Llera,19,Llera,3,Perennes,2,Temporal,200201,Tonelada,15050000,Pastos y praderas,850,850,0,10795.17,12.7,866.11,9349846.43
2025,28,Tamaulipas,160,Victoria,5,Casas,8,Casas,1,Otoño-Invierno,2,Temporal,200201,Tonelada,5870000,Cártamo,1615,495,1120,633.6,1.28,7618.38,4827005.57
2025,28,Tamaulipas,160,Victoria,5,Casas,8,Casas,2,Primavera-Verano,2,Temporal,200201,Tonelada,6840000,Frijol,40,40,0,24,0.6,15125.08,363001.92
2025,28,Tamaulipas,160,Victoria,5,Casas,8,Casas,2,Primavera-Verano,2,Temporal,200201,Tonelada,7490000,Maíz grano,1500,1500,0,2525.4,1.68,4580,11566343.33
2025,28,Tamaulipas,160,Victoria,5,Casas,8,Casas,2,Primavera-Verano,2,Temporal,200201,Tonelada,8810000,Sorgo grano,21650,21650,0,54125,2.5,3702.08,200375080
2025,28,Tamaulipas,160,Victoria,5,Casas,8,Casas,3,Perennes,1,Riego,200201,Tonelada,7390000,Limón,350.45,342.45,0,4965.53,14.5,8978.74,44584202.83
2025,28,Tamaulipas,160,Victoria,5,Casas,8,Casas,3,Perennes,1,Riego,200201,Tonelada,7850000,Naranja,80,80,0,1574.88,19.69,7782.61,12256676.84
2025,28,Tamaulipas,160,Victoria,5,Casas,8,Casas,3,Perennes,1,Riego,200201,Tonelada,9000000,Toronja (pomelo),21.06,21.06,0,471.84,22.4,3499.99,1651435.7
2025,28,Tamaulipas,160,Victoria,5,Casas,8,Casas,3,Perennes,2,Temporal,200201,Tonelada,15050000,Pastos y praderas,5899.86,5899.86,0,57139.67,9.68,893.12,51032599.03
2025,28,Tamaulipas,160,Victoria,6,Padilla,30,Padilla,2,Primavera-Verano,1,Riego,200201,Tonelada,7490000,Maíz grano,30,30,0,76,2.53,5500,418000
2025,28,Tamaulipas,160,Victoria,6,Padilla,30,Padilla,2,Primavera-Verano,1,Riego,200201,Tonelada,8810000,Sorgo grano,120,120,0,420,3.5,3762.5,1580250
2025,28,Tamaulipas,160,Victoria,6,Padilla,30,Padilla,2,Primavera-Verano,2,Temporal,200201,Tonelada,7490000,Maíz grano,50,50,0,109.18,2.18,5500,600490.45
2025,28,Tamaulipas,160,Victoria,6,Padilla,30,Padilla,2,Primavera-Verano,2,Temporal,200201,Tonelada,8810000,Sorgo grano,220,220,0,550,2.5,3739.77,2056873.5
2025,28,Tamaulipas,160,Victoria,6,Padilla,30,Padilla,3,Perennes,1,Riego,200201,Tonelada,7390000,Limón,1467.6,1368,0,21888,16,8756.85,191669932.8
2025,28,Tamaulipas,160,Victoria,6,Padilla,30,Padilla,3,Perennes,1,Riego,200201,Tonelada,7550000,Mandarina,421.7,421.7,0,6578.52,15.6,7443.5,48967213.62
2025,28,Tamaulipas,160,Victoria,6,Padilla,30,Padilla,3,Perennes,1,Riego,200201,Tonelada,7850000,Naranja,9820.6,9669.6,0,172192.8,17.81,6855.72,1180505746
2025,28,Tamaulipas,160,Victoria,6,Padilla,30,Padilla,3,Perennes,1,Riego,200201,Tonelada,7910000,Nopal forrajero,1,0,0,0,,,0
2025,28,Tamaulipas,160,Victoria,6,Padilla,30,Padilla,3,Perennes,1,Riego,200201,Tonelada,8680000,Sábila,673,673,0,15142.5,22.5,871.54,13197294.45
2025,28,Tamaulipas,160,Victoria,6,Padilla,30,Padilla,3,Perennes,1,Riego,200201,Tonelada,9000000,Toronja (pomelo),1121,1023,0,23347.2,22.82,8436.33,196964683.8
2025,28,Tamaulipas,160,Victoria,6,Padilla,30,Padilla,3,Perennes,1,Riego,200201,Tonelada,15050000,Pastos y praderas,1459,1459,0,20426,14,919.29,18777417.54
2025,28,Tamaulipas,160,Victoria,6,Padilla,30,Padilla,3,Perennes,2,Temporal,200201,Tonelada,7850000,Naranja,9.1,9.1,0,86.45,9.5,7073.68,611519.64
2025,28,Tamaulipas,160,Victoria,6,Padilla,30,Padilla,3,Perennes,2,Temporal,200201,Tonelada,8680000,Sábila,176,176,0,3168,18,891.48,2824208.64
2025,28,Tamaulipas,160,Victoria,6,Padilla,30,Padilla,3,Perennes,2,Temporal,200201,Tonelada,15050000,Pastos y praderas,1214,1214,0,10926,9,918.56,10036186.56
2025,28,Tamaulipas,161,Jaumave,1,Jaumave,17,Jaumave,1,Otoño-Invierno,1,Riego,200201,Tonelada,5490000,Avena forrajera en verde,55,55,0,718,13.05,964.17,692274.06
2025,28,Tamaulipas,161,Jaumave,1,Jaumave,17,Jaumave,1,Otoño-Invierno,1,Riego,200201,Tonelada,7490000,Maíz grano,1720,1720,0,2192,1.27,6000,13152000
2025,28,Tamaulipas,161,Jaumave,1,Jaumave,17,Jaumave,1,Otoño-Invierno,1,Riego,200201,Tonelada,8790000,Sorgo forrajero en verde,10,10,0,93.18,9.32,816.08,76042.33
2025,28,Tamaulipas,161,Jaumave,1,Jaumave,17,Jaumave,2,Primavera-Verano,1,Riego,200201,Tonelada,7490000,Maíz grano,850,850,0,2281.06,2.68,4000,9124245.61
2025,28,Tamaulipas,161,Jaumave,1,Jaumave,17,Jaumave,2,Primavera-Verano,1,Riego,200201,Tonelada,8790000,Sorgo forrajero en verde,10,10,0,110,11,808.55,88940.5
2025,28,Tamaulipas,161,Jaumave,1,Jaumave,17,Jaumave,2,Primavera-Verano,2,Temporal,200201,Tonelada,6840000,Frijol,40,0,40,0,,,0
2025,28,Tamaulipas,161,Jaumave,1,Jaumave,17,Jaumave,2,Primavera-Verano,2,Temporal,200201,Tonelada,7490000,Maíz grano,3500,3500,0,4142.61,1.18,4999.99,20713028.85
2025,28,Tamaulipas,161,Jaumave,1,Jaumave,17,Jaumave,3,Perennes,1,Riego,200201,Tonelada,5060000,Aguacate,26.28,1.78,0,15.91,8.94,24980,397431.8
2025,28,Tamaulipas,161,Jaumave,1,Jaumave,17,Jaumave,3,Perennes,1,Riego,200201,Tonelada,7390000,Limón,1022,544,0,15109.6,27.78,7640.31,115442066.6
2025,28,Tamaulipas,161,Jaumave,1,Jaumave,17,Jaumave,3,Perennes,1,Riego,200201,Tonelada,7910000,Nopal forrajero,2,0,0,0,,,0
2025,28,Tamaulipas,161,Jaumave,1,Jaumave,17,Jaumave,3,Perennes,1,Riego,200201,Tonelada,7960000,Nuez,422,422,0,334.6,0.79,59011.6,19745281.58
2025,28,Tamaulipas,161,Jaumave,1,Jaumave,17,Jaumave,3,Perennes,1,Riego,200201,Tonelada,8680000,Sábila,220,220,0,7246.8,32.94,764.06,5536990.01
2025,28,Tamaulipas,161,Jaumave,1,Jaumave,17,Jaumave,3,Perennes,1,Riego,200201,Tonelada,15050000,Pastos y praderas,75,75,0,1260,16.8,749.42,944269.2
2025,28,Tamaulipas,161,Jaumave,1,Jaumave,17,Jaumave,3,Perennes,2,Temporal,200201,Tonelada,8680000,Sábila,80,80,0,926.4,11.58,776,718886.4
2025,28,Tamaulipas,161,Jaumave,1,Jaumave,17,Jaumave,3,Perennes,2,Temporal,200201,Tonelada,15050000,Pastos y praderas,50,50,0,365,7.3,607.29,221660.85
2025,28,Tamaulipas,161,Jaumave,1,Jaumave,26,Miquihuana,2,Primavera-Verano,2,Temporal,200201,Tonelada,5490000,Avena forrajera en verde,120,0,120,0,,,0
2025,28,Tamaulipas,161,Jaumave,1,Jaumave,26,Miquihuana,2,Primavera-Verano,2,Temporal,200201,Tonelada,5920000,Cebada grano,60,0,60,0,,,0
2025,28,Tamaulipas,161,Jaumave,1,Jaumave,26,Miquihuana,2,Primavera-Verano,2,Temporal,200201,Tonelada,7490000,Maíz grano,3500,500,3000,188.33,0.38,5000.09,941666.67
2025,28,Tamaulipas,161,Jaumave,1,Jaumave,26,Miquihuana,2,Primavera-Verano,2,Temporal,200201,Tonelada,8810000,Sorgo grano,80,80,0,80,1,3700,296000
2025,28,Tamaulipas,161,Jaumave,1,Jaumave,26,Miquihuana,2,Primavera-Verano,2,Temporal,200201,Tonelada,9050000,Trigo grano,120,0,120,0,,,0
2025,28,Tamaulipas,161,Jaumave,1,Jaumave,26,Miquihuana,3,Perennes,2,Temporal,200201,Tonelada,9120000,Tuna,30,30,0,45,1.5,7032,316440
2025,28,Tamaulipas,161,Jaumave,1,Jaumave,31,Palmillas,2,Primavera-Verano,2,Temporal,200201,Tonelada,7490000,Maíz grano,850,500,350,308.33,0.62,5000.05,1541666.67
2025,28,Tamaulipas,161,Jaumave,1,Jaumave,31,Palmillas,2,Primavera-Verano,2,Temporal,200201,Tonelada,8790000,Sorgo forrajero en verde,20,0,20,0,,,0
2025,28,Tamaulipas,161,Jaumave,1,Jaumave,31,Palmillas,3,Perennes,2,Temporal,200201,Tonelada,7960000,Nuez,20,20,0,11,0.55,58000,638000
2025,28,Tamaulipas,161,Jaumave,2,Tula,6,Bustamante,1,Otoño-Invierno,2,Temporal,200201,Tonelada,5490000,Avena forrajera en verde,15,15,0,127.5,8.5,845.21,107764.28
2025,28,Tamaulipas,161,Jaumave,2,Tula,6,Bustamante,2,Primavera-Verano,2,Temporal,200201,Tonelada,7490000,Maíz grano,9000,7000,2000,4853.33,0.69,4999.14,24262492.8
2025,28,Tamaulipas,161,Jaumave,2,Tula,6,Bustamante,3,Perennes,2,Temporal,200201,Tonelada,9120000,Tuna,230,220,0,511.5,2.33,6997.16,3579047.34
2025,28,Tamaulipas,161,Jaumave,2,Tula,39,Tula,1,Otoño-Invierno,1,Riego,200201,Tonelada,5490000,Avena forrajera en verde,50,50,0,700,14,926.94,648858
2025,28,Tamaulipas,161,Jaumave,2,Tula,39,Tula,1,Otoño-Invierno,1,Riego,200201,Tonelada,5940000,Cebolla,15,15,0,440.25,29.35,9000,3962250
2025,28,Tamaulipas,161,Jaumave,2,Tula,39,Tula,1,Otoño-Invierno,1,Riego,200201,Tonelada,7490000,Maíz grano,480,480,0,968,2.02,5000,4840000
2025,28,Tamaulipas,161,Jaumave,2,Tula,39,Tula,1,Otoño-Invierno,2,Temporal,200201,Tonelada,5490000,Avena forrajera en verde,30,30,0,258.75,8.63,904.25,233974.69
2025,28,Tamaulipas,161,Jaumave,2,Tula,39,Tula,2,Primavera-Verano,1,Riego,200201,Tonelada,5690000,Cacahuate,20,20,0,8,0.4,20000,160000
2025,28,Tamaulipas,161,Jaumave,2,Tula,39,Tula,2,Primavera-Verano,1,Riego,200201,Tonelada,7490000,Maíz grano,800,800,0,1746.88,2.18,5500,9607847.25
2025,28,Tamaulipas,161,Jaumave,2,Tula,39,Tula,2,Primavera-Verano,1,Riego,200201,Tonelada,8210000,Pepino,20,20,0,914.25,45.71,8855.67,8096292.27
2025,28,Tamaulipas,161,Jaumave,2,Tula,39,Tula,2,Primavera-Verano,1,Riego,200201,Tonelada,8710000,Sandía,40,40,0,1265,31.63,6697.23,8471998.95
2025,28,Tamaulipas,161,Jaumave,2,Tula,39,Tula,2,Primavera-Verano,1,Riego,200201,Tonelada,8790000,Sorgo forrajero en verde,10,10,0,86,8.6,946.67,81413.62
2025,28,Tamaulipas,161,Jaumave,2,Tula,39,Tula,2,Primavera-Verano,1,Riego,200201,Tonelada,8970000,Tomate rojo (jitomate),200,200,0,13540.88,67.7,8426.14,114097392.6
2025,28,Tamaulipas,161,Jaumave,2,Tula,39,Tula,2,Primavera-Verano,2,Temporal,200201,Tonelada,5770000,Calabaza semilla o chihua,120,120,0,49.2,0.41,35000,1722000
2025,28,Tamaulipas,161,Jaumave,2,Tula,39,Tula,2,Primavera-Verano,2,Temporal,200201,Tonelada,7490000,Maíz grano,9450,7000,2450,6580,0.94,5230,34413400
2025,28,Tamaulipas,161,Jaumave,2,Tula,39,Tula,2,Primavera-Verano,2,Temporal,200201,Tonelada,8790000,Sorgo forrajero en verde,10,10,0,80,8,910,72800
2025,28,Tamaulipas,161,Jaumave,2,Tula,39,Tula,3,Perennes,1,Riego,200201,Tonelada,5000000,Aceituna,536,536,0,2412,4.5,7800,18813600
2025,28,Tamaulipas,161,Jaumave,2,Tula,39,Tula,3,Perennes,1,Riego,200201,Tonelada,5160000,Alfalfa,30,30,0,2596.5,86.55,702.95,1825220.06
2025,28,Tamaulipas,161,Jaumave,2,Tula,39,Tula,3,Perennes,1,Riego,200201,Tonelada,8680000,Sábila,20,15,0,234.38,15.63,800.69,187666.41
2025,28,Tamaulipas,161,Jaumave,2,Tula,39,Tula,3,Perennes,2,Temporal,200201,Tonelada,5050000,Agave,10,0,0,0,,,0
2025,28,Tamaulipas,161,Jaumave,2,Tula,39,Tula,3,Perennes,2,Temporal,200201,Tonelada,8680000,Sábila,50,50,0,440.38,8.81,762.49,335785.94
2025,28,Tamaulipas,161,Jaumave,2,Tula,39,Tula,3,Perennes,2,Temporal,200201,Tonelada,9120000,Tuna,440,440,0,1258.4,2.86,4229.01,5321786.18
2025,28,Tamaulipas,161,Jaumave,2,Tula,39,Tula,3,Perennes,2,Temporal,200201,Tonelada,15050000,Pastos y praderas,40,40,0,235.2,5.88,675,158760
2025,28,Tamaulipas,162,Mante,1,Mante,4,Antiguo Morelos,1,Otoño-Invierno,1,Riego,200201,Tonelada,6120000,Chile verde,6,6,0,234.98,39.16,11735.34,2757571.31
2025,28,Tamaulipas,162,Mante,1,Mante,4,Antiguo Morelos,1,Otoño-Invierno,1,Riego,200201,Tonelada,8970000,Tomate rojo (jitomate),3,3,0,123,41,8430.36,1036934.28
2025,28,Tamaulipas,162,Mante,1,Mante,4,Antiguo Morelos,1,Otoño-Invierno,2,Temporal,200201,Tonelada,5770000,Calabaza semilla o chihua,114,114,0,83,0.73,58000,4814000
2025,28,Tamaulipas,162,Mante,1,Mante,4,Antiguo Morelos,1,Otoño-Invierno,2,Temporal,200201,Tonelada,6840000,Frijol,224,224,0,147.84,0.66,18000,2661120
2025,28,Tamaulipas,162,Mante,1,Mante,4,Antiguo Morelos,1,Otoño-Invierno,2,Temporal,200201,Tonelada,7490000,Maíz grano,343.5,343.5,0,446,1.3,5000,2230000
2025,28,Tamaulipas,162,Mante,1,Mante,4,Antiguo Morelos,1,Otoño-Invierno,2,Temporal,200201,Tonelada,8810000,Sorgo grano,31,31,0,48.8,1.57,4800,234240
2025,28,Tamaulipas,162,Mante,1,Mante,4,Antiguo Morelos,3,Perennes,1,Riego,200201,Tonelada,5820000,Caña de azúcar,945,645,0,35055,54.35,1112.68,39004997.4
2025,28,Tamaulipas,162,Mante,1,Mante,4,Antiguo Morelos,3,Perennes,1,Riego,200201,Tonelada,5830000,Semilla de caña de azúcar,27,27,0,1620,60,850,1377000
2025,28,Tamaulipas,162,Mante,1,Mante,4,Antiguo Morelos,3,Perennes,1,Riego,200201,Tonelada,7560000,Mango,16,16,0,264,16.5,7954.55,2100001.2
2025,28,Tamaulipas,162,Mante,1,Mante,4,Antiguo Morelos,3,Perennes,1,Riego,200201,Tonelada,7850000,Naranja,11.7,11.7,0,210.6,18,6694.99,1409964.89
2025,28,Tamaulipas,162,Mante,1,Mante,4,Antiguo Morelos,3,Perennes,2,Temporal,200201,Tonelada,5820000,Caña de azúcar,4213,3360,0,100153.2,29.81,1067.05,106868472.1
2025,28,Tamaulipas,162,Mante,1,Mante,4,Antiguo Morelos,3,Perennes,2,Temporal,200201,Tonelada,5830000,Semilla de caña de azúcar,110,110,0,6380,58,850,5423000
2025,28,Tamaulipas,162,Mante,1,Mante,4,Antiguo Morelos,3,Perennes,2,Temporal,200201,Tonelada,7560000,Mango,12,12,0,168,14,7875,1323000
2025,28,Tamaulipas,162,Mante,1,Mante,4,Antiguo Morelos,3,Perennes,2,Temporal,200201,Tonelada,7850000,Naranja,12,12,0,156,13,6769.23,1055999.88
2025,28,Tamaulipas,162,Mante,1,Mante,4,Antiguo Morelos,3,Perennes,2,Temporal,200201,Tonelada,15050000,Pastos y praderas,600,600,0,3540,5.9,710.71,2515913.4
2025,28,Tamaulipas,162,Mante,1,Mante,21,El Mante,1,Otoño-Invierno,1,Riego,200201,Tonelada,5940000,Cebolla,60,60,0,2197,36.62,7592.58,16680900
2025,28,Tamaulipas,162,Mante,1,Mante,21,El Mante,1,Otoño-Invierno,2,Temporal,200201,Tonelada,5690000,Cacahuate,13,13,0,9.98,0.77,20000,199600
2025,28,Tamaulipas,162,Mante,1,Mante,21,El Mante,1,Otoño-Invierno,2,Temporal,200201,Tonelada,5870000,Cártamo,804.9,804.9,0,1030.27,1.28,6462.35,6657967.96
2025,28,Tamaulipas,162,Mante,1,Mante,21,El Mante,1,Otoño-Invierno,2,Temporal,200201,Tonelada,6840000,Frijol,13.9,13.9,0,9,0.65,20000,180000
2025,28,Tamaulipas,162,Mante,1,Mante,21,El Mante,1,Otoño-Invierno,2,Temporal,200201,Tonelada,7490000,Maíz grano,403.9,392.9,11,337.9,0.86,5000,1689500
2025,28,Tamaulipas,162,Mante,1,Mante,21,El Mante,1,Otoño-Invierno,2,Temporal,200201,Tonelada,8740000,Shop suey,10,10,0,9.8,0.98,6500,63700
2025,28,Tamaulipas,162,Mante,1,Mante,21,El Mante,1,Otoño-Invierno,2,Temporal,200201,Tonelada,8810000,Sorgo grano,3982.35,3855.35,127,5697.33,1.48,4811.54,27412931.19
2025,28,Tamaulipas,162,Mante,1,Mante,21,El Mante,2,Primavera-Verano,1,Riego,200201,Tonelada,5080000,Ajonjolí,50,50,0,67.5,1.35,22000,1485000
2025,28,Tamaulipas,162,Mante,1,Mante,21,El Mante,2,Primavera-Verano,1,Riego,200201,Tonelada,8830000,Soya,740,740,0,1480,2,7622.97,11281995.6
2025,28,Tamaulipas,162,Mante,1,Mante,21,El Mante,2,Primavera-Verano,2,Temporal,200201,Tonelada,5080000,Ajonjolí,2.5,2.5,0,2.13,0.85,22000,46860
2025,28,Tamaulipas,162,Mante,1,Mante,21,El Mante,2,Primavera-Verano,2,Temporal,200201,Tonelada,5690000,Cacahuate,88,88,0,70.4,0.8,23659.09,1665599.94
2025,28,Tamaulipas,162,Mante,1,Mante,21,El Mante,2,Primavera-Verano,2,Temporal,200201,Tonelada,7490000,Maíz grano,260,260,0,333.74,1.28,5299.94,1768803.07
2025,28,Tamaulipas,162,Mante,1,Mante,21,El Mante,2,Primavera-Verano,2,Temporal,200201,Tonelada,8740000,Shop suey,198.5,198.5,0,84.36,0.42,17000.5,1434162.5
2025,28,Tamaulipas,162,Mante,1,Mante,21,El Mante,2,Primavera-Verano,2,Temporal,200201,Tonelada,8810000,Sorgo grano,1634.08,1634.08,0,2451.12,1.5,4099.86,10049248.84
2025,28,Tamaulipas,162,Mante,1,Mante,21,El Mante,2,Primavera-Verano,2,Temporal,200201,Tonelada,8830000,Soya,876.5,876.5,0,745.03,0.85,7399.95,5513185
2025,28,Tamaulipas,162,Mante,1,Mante,21,El Mante,3,Perennes,1,Riego,200201,Tonelada,5820000,Caña de azúcar,15000,7000,0,406000,58,1095.3,444691800
2025,28,Tamaulipas,162,Mante,1,Mante,21,El Mante,3,Perennes,1,Riego,200201,Tonelada,5830000,Semilla de caña de azúcar,280,280,0,44450,158.75,850,37782500
2025,28,Tamaulipas,162,Mante,1,Mante,21,El Mante,3,Perennes,1,Riego,200201,Tonelada,7560000,Mango,6,6,0,99,16.5,7981.82,790200.18
2025,28,Tamaulipas,162,Mante,1,Mante,21,El Mante,3,Perennes,1,Riego,200201,Tonelada,7850000,Naranja,105.34,105.34,0,1632.77,15.5,6951.61,11350380.26
2025,28,Tamaulipas,162,Mante,1,Mante,21,El Mante,3,Perennes,1,Riego,200206,Planta,8016000,Orquídea ,2.5,2.5,0,98200,39280,40,3928000
2025,28,Tamaulipas,162,Mante,1,Mante,21,El Mante,3,Perennes,1,Riego,200201,Tonelada,15050000,Pastos y praderas,300,300,0,3375,11.25,854.5,2883937.5
2025,28,Tamaulipas,162,Mante,1,Mante,21,El Mante,3,Perennes,2,Temporal,200201,Tonelada,5050000,Agave,150,50,0,3926.5,78.53,4000,15706000
2025,28,Tamaulipas,162,Mante,1,Mante,21,El Mante,3,Perennes,2,Temporal,200201,Tonelada,5820000,Caña de azúcar,45,40,0,1920,48,1133.36,2176051.2
2025,28,Tamaulipas,162,Mante,1,Mante,21,El Mante,3,Perennes,2,Temporal,200201,Tonelada,5830000,Semilla de caña de azúcar,2,2,0,106,53,850,90100
2025,28,Tamaulipas,162,Mante,1,Mante,21,El Mante,3,Perennes,2,Temporal,200201,Tonelada,7850000,Naranja,17.5,17.5,0,227.5,13,7000,1592500
2025,28,Tamaulipas,162,Mante,1,Mante,21,El Mante,3,Perennes,2,Temporal,200201,Tonelada,7910000,Nopal forrajero,1.5,0,0,0,,,0
2025,28,Tamaulipas,162,Mante,1,Mante,21,El Mante,3,Perennes,2,Temporal,200201,Tonelada,15050000,Pastos y praderas,3200,3200,0,18779.2,5.87,788.57,14808713.74
2025,28,Tamaulipas,162,Mante,1,Mante,28,Nuevo Morelos,1,Otoño-Invierno,2,Temporal,200201,Tonelada,6840000,Frijol,62.5,62.5,0,44.6,0.71,18529.15,826400.09
2025,28,Tamaulipas,162,Mante,1,Mante,28,Nuevo Morelos,1,Otoño-Invierno,2,Temporal,200201,Tonelada,7490000,Maíz grano,36.75,33.75,3,35,1.04,5000,175000
2025,28,Tamaulipas,162,Mante,1,Mante,28,Nuevo Morelos,1,Otoño-Invierno,2,Temporal,200201,Tonelada,8810000,Sorgo grano,0.25,0.25,0,0.35,1.4,5100,1785
2025,28,Tamaulipas,162,Mante,1,Mante,28,Nuevo Morelos,2,Primavera-Verano,2,Temporal,200201,Tonelada,6840000,Frijol,14.5,14.5,0,11.6,0.8,18000,208800
2025,28,Tamaulipas,162,Mante,1,Mante,28,Nuevo Morelos,2,Primavera-Verano,2,Temporal,200201,Tonelada,7490000,Maíz grano,38.75,38.75,0,45.86,1.18,5300.53,243082.19
2025,28,Tamaulipas,162,Mante,1,Mante,28,Nuevo Morelos,3,Perennes,1,Riego,200201,Tonelada,5820000,Caña de azúcar,350,0,0,0,,,0
2025,28,Tamaulipas,162,Mante,1,Mante,28,Nuevo Morelos,3,Perennes,1,Riego,200201,Tonelada,7850000,Naranja,1.5,1.5,0,25.5,17,6958.82,177449.91
2025,28,Tamaulipas,162,Mante,1,Mante,28,Nuevo Morelos,3,Perennes,2,Temporal,200201,Tonelada,5820000,Caña de azúcar,5185,3780,0,114949.8,30.41,1047.75,120438653
